School_ID,NAME_OF_SCHOOL,"Elementary, Middle, or High School",Street_Address,City,State,ZIP_Code,Phone_Number,Network_Manager,Collaborative_Name,Adequate_Yearly_Progress_Made_,Track_Schedule,CPS_Performance_Policy_Status,CPS_Performance_Policy_Level,HEALTHY_SCHOOL_CERTIFIED,Safety_Icon,SAFETY_SCORE,Environment_Icon,Environment_Score,Instruction_Icon,Instruction_Score,Leaders_Icon,AVERAGE_STUDENT_ATTENDANCE,Rate_of_Misconducts__per_100_students_,Average_Teacher_Attendance,Individualized_Education_Program_Compliance_Rate,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,COMMUNITY_AREA_NUMBER,COMMUNITY_AREA_NAME,Ward,Police_District,Location
609798,Hiram H Belding Elementary School,ES,4257 N Tripp Ave,Chicago,IL,60641,(773) 534-3590,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,64,Strong,67,Strong,69,Weak,0.95,21.3,0.96,0.99,1147266.366,1928184.928,41.95890499,-87.73398223,16,IRVING PARK,38,17,"(41.95890499, -87.73398223)"
609768,Hope College Preparatory High School,HS,5515 S Lowe Ave,Chicago,IL,60621,(773) 535-3160,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,31,Weak,37,Average,44,Weak,0.72,24,0.94,0.99,1172948.54,1868120.666,41.79355292,-87.64134488,68,ENGLEWOOD,3,7,"(41.79355292, -87.64134488)"
609850,Horace Greeley Elementary School,ES,832 W Sheridan Rd,Chicago,IL,60613,(773) 534-5800,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,65,Average,48,Weak,38,Weak,0.96,6,0.96,1.00,1169860.926,1926142.578,41.95283701,-87.65097549,6,LAKE VIEW,46,19,"(41.95283701, -87.65097549)"
610052,Horace Mann Elementary School,ES,8050 S Chappel Ave,Chicago,IL,60617,(773) 535-6640,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28,Weak,31,Weak,30,Weak,0.93,44.4,0.95,1.00,1191225.84,1851783.833,41.74830012,-87.57485274,46,SOUTH CHICAGO,8,4,"(41.74830012, -87.57485274)"
610058,Horatio May Elementary Community Academy,ES,512 S Lavergne Ave,Chicago,IL,60644,(773) 534-6140,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,42,Average,47,Average,56,Weak,0.92,40,0.96,0.98,1143308.514,1897064.832,41.87358321,-87.74931216,25,AUSTIN,29,15,"(41.87358321, -87.74931216)"
609713,Hyde Park Academy High School,HS,6220 S Stony Island Ave,Chicago,IL,60637,(773) 535-0880,South Side High School Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,29,Weak,34,Average,43,Weak,0.71,18.5,0.94,1.00,1187898.897,1864121.427,41.78223539,-87.58665115,42,WOODLAWN,5,3,"(41.78223539, -87.58665115)"
610390,Hyman G Rickover Naval Academy High School,HS,5900 N Glenwood Ave,Chicago,IL,60660,(773) 534-2890,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,64,Strong,64,Average,42,Weak,0.93,15.4,0.96,1.00,1165871.81,1939308.369,41.98905063,-87.66526222,77,EDGEWATER,48,20,"(41.98905063, -87.66526222)"
610110,Ida B Wells Preparatory Elementary Academy,ES,244 E Pershing Rd,Chicago,IL,60653,(773) 535-1204,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,49,Strong,64,Very Strong,93,Weak,0.93,9.5,0.93,1.00,1178735.106,1879229.78,41.82390751,-87.61978794,35,DOUGLAS,3,2,"(41.82390751, -87.61978794)"
610273,Ignance Paderewski Elementary Learning Academy,ES,2221 S Lawndale Ave,Chicago,IL,60623,(773) 534-1821,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31,Strong,63,Very Strong,98,Weak,0.92,20.9,0.95,1.00,1152095.48,1888877.695,41.85094816,-87.71726618,30,SOUTH LAWNDALE,22,10,"(41.85094816, -87.71726618)"
610384,Infinity Math Science and Technology High School,HS,3120 S Kostner Ave,Chicago,IL,60623,(773) 535-4225,West Side High School Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,58,Strong,66,Strong,65,Weak,0.92,7.5,0.96,0.85,1147521.302,1883405.128,41.83601953,-87.73419465,30,SOUTH LAWNDALE,22,10,"(41.83601953, -87.73419465)"
610078,Inter-American Elementary Magnet School,ES,851 W Waveland Ave,Chicago,IL,60613,(773) 534-5490,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,67,Average,50,Average,51,Weak,0.96,3,0.96,1.00,1169719.256,1924734.562,41.94897646,-87.65153745,6,LAKE VIEW,44,19,"(41.94897646, -87.65153745)"
609848,Ira F Aldridge Elementary School,ES,630 E 131st St,Chicago,IL,60827,(773) 535-5614,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,39,Weak,36,Weak,39,Weak,0.93,49,0.96,1.00,1182870.294,1818598.178,41.65743243,-87.60649623,54,RIVERDALE,9,5,"(41.65743243, -87.60649623)"
610532,Irene C. Hernandez Middle School for the Advancement of Science,MS,3510 W 55th St,Chicago,IL,60632,(773) 535-8850,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Not Enough Data,No,Weak,34,Weak,27,Weak,27,Weak,0.96,14.8,0.96,1.00,1153845.758,1867957.685,41.79350627,-87.71139803,63,GAGE PARK,14,8,"(41.79350627, -87.71139803)"
610125,Irma C Ruiz Elementary School,ES,2410 S Leavitt St,Chicago,IL,60608,(773) 535-4825,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,Yes,Average,57,Average,57,Strong,62,Weak,0.96,15.9,0.95,0.95,1162043.649,1887912.321,41.84809742,-87.68078114,31,LOWER WEST SIDE,25,10,"(41.84809742, -87.68078114)"
610276,Irvin C Mollison Elementary School,ES,4415 S Dr Martin L King Jr Dr,Chicago,IL,60653,(773) 535-1804,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44,Average,46,Weak,38,Weak,0.91,36.1,0.94,0.94,1179638.34,1875750.718,41.81434006,-87.61658079,38,GRAND BOULEVARD,3,2,"(41.81434006, -87.61658079)"
610103,Isabelle C O'Keeffe Elementary School,ES,6940 S Merrill Ave,Chicago,IL,60649,(773) 535-0600,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,17,Weak,28,Weak,29,Weak,0.92,24.6,0.95,1.00,1191708.826,1859191.464,41.76861557,-87.57284299,43,SOUTH SHORE,5,3,"(41.76861557, -87.57284299)"
609797,Jacob Beidler Elementary School,ES,3151 W Walnut St,Chicago,IL,60612,(773) 534-6811,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,63,Strong,70,Average,58,Weak,0.95,0.7,0.97,1.00,1155122.862,1901415.832,41.88529401,-87.70581859,27,EAST GARFIELD PARK,27,13,"(41.88529401, -87.70581859)"
609912,James B Farnsworth Elementary School,ES,5414 N Linder Ave,Chicago,IL,60630,(773) 534-3535,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,55,Average,40,Weak,38,Weak,0.94,1.7,0.96,1.00,1138478.05,1935743.025,41.9798092,-87.76610809,11,JEFFERSON PARK,45,16,"(41.9798092, -87.76610809)"
610070,James B McPherson Elementary School,ES,4728 N Wolcott Ave,Chicago,IL,60640,(773) 534-2625,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,71,Average,48,Weak,38,Weak,0.97,1.2,0.96,1.00,1162923.519,1931558.605,41.96784758,-87.67632505,4,LINCOLN SQUARE,47,19,"(41.96784758, -87.67632505)"
610066,James E McDade Elementary Classical School,ES,8801 S Indiana Ave,Chicago,IL,60619,(773) 535-3669,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99,Average,57,Average,52,Weak,0.96,0,0.94,1.00,1179172.217,1846656.745,41.73451387,-87.61917677,44,CHATHAM,6,6,"(41.73451387, -87.61917677)"
609803,James G Blaine Elementary School,ES,1420 W Grace St,Chicago,IL,60613,(773) 534-5750,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99,Strong,76,Strong,74,Weak,0.96,2.1,0.96,0.88,1166063.167,1925373.268,41.95080812,-87.66495825,6,LAKE VIEW,44,19,"(41.95080812, -87.66495825)"
609983,James Hedges Elementary School,ES,4747 S Winchester Ave,Chicago,IL,60609,(773) 535-7360,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,22,Weak,22,Weak,24,Weak,0.95,48.8,0.97,1.00,1164199.04,1873001.047,41.80713406,-87.67329121,61,NEW CITY,20,9,"(41.80713406, -87.67329121)"
610047,James Madison Elementary School,ES,7433 S Dorchester Ave,Chicago,IL,60619,(773) 535-0551,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,39,Weak,32,Weak,28,Weak,0.95,12.4,0.98,1.00,1186872.582,1855846.347,41.75955224,-87.59067582,43,SOUTH SHORE,5,3,"(41.75955224, -87.59067582)"
610074,James Monroe Elementary School,ES,3651 W Schubert Ave,Chicago,IL,60647,(773) 534-4155,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,45,Weak,26,Weak,22,Weak,0.95,22.1,0.96,0.98,1151359.151,1917666.234,41.92996135,-87.71921246,22,LOGAN SQUARE,35,25,"(41.92996135, -87.71921246)"
610200,James N Thorp Elementary School,ES,8914 S Buffalo Ave,Chicago,IL,60617,(773) 535-6250,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,32,Weak,39,Weak,39,Weak,0.92,45.4,0.96,1.00,1199554.7,1846396.13,41.73331035,-87.54451462,46,SOUTH CHICAGO,10,4,"(41.73331035, -87.54451462)"
610107,James Otis Elementary School,ES,525 N Armour St,Chicago,IL,60622,(773) 534-7665,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 1,No,Very Strong,83,Strong,67,Average,58,Weak,0.96,3.2,0.97,1.00,1166113.411,1903868.626,41.89179703,-87.66538928,24,WEST TOWN,27,13,"(41.89179703, -87.66538928)"
609891,James R Doolittle Jr Elementary School,ES,535 E 35th St,Chicago,IL,60616,(773) 535-1040,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,30,Weak,25,Average,46,Weak,0.91,134.8,0.95,0.98,1180586.11,1881863.446,41.8310921,-87.61291629,35,DOUGLAS,4,2,"(41.8310921, -87.61291629)"
610044,James Russell Lowell Elementary School,ES,3320 W Hirsch St,Chicago,IL,60651,(773) 534-4300,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,39,Weak,39,Average,40,Weak,0.93,11.2,0.96,1.00,1153864.623,1909151.595,41.90654684,-87.71023279,23,HUMBOLDT PARK,26,14,"(41.90654684, -87.71023279)"
610174,James Shields Elementary School,ES,4250 S Rockwell St,Chicago,IL,60632,(773) 535-7285,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,38,Average,57,Average,58,Weak,0.97,13.9,0.97,1.00,1159705.642,1876174.268,41.81593528,-87.68968453,58,BRIGHTON PARK,12,9,"(41.81593528, -87.68968453)"
610217,James Ward Elementary School,ES,2701 S Shields Ave,Chicago,IL,60616,(773) 534-9050,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,49,Average,50,Average,46,Weak,0.98,1.3,0.97,1.00,1174442.789,1886499.005,41.84395162,-87.63531815,34,ARMOUR SQUARE,11,9,"(41.84395162, -87.63531815)"
610274,James Weldon Johnson Elementary School,ES,1420 S Albany Ave,Chicago,IL,60623,(773) 534-1829,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Strong,67,Strong,61,Strong,75,Weak,0.95,1.4,0.98,1.00,1155905.302,1892874.443,41.86183983,-87.7031756,29,NORTH LAWNDALE,24,10,"(41.86183983, -87.7031756)"
609772,Jane Addams Elementary School,ES,10810 S Avenue H,Chicago,IL,60617,(773) 535-6210,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,56,Average,44,Average,46,Weak,0.96,5,0.97,1.00,1202811.36,1833818.906,41.69871497,-87.53301251,52,EAST SIDE,10,4,"(41.69871497, -87.53301251)"
610093,Jane A Neil Elementary School,ES,8555 S Michigan Ave,Chicago,IL,60619,(773) 535-3000,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42,Weak,27,Weak,28,Weak,0.89,5,0.95,1.00,1178690.672,1848082.986,41.7384386,-87.62089767,44,CHATHAM,6,6,"(41.7384386, -87.62089767)"
609796,Jean Baptiste Beaubien Elementary School,ES,5025 N Laramie Ave,Chicago,IL,60630,(773) 534-3500,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,63,Average,49,Average,47,Weak,0.96,7.4,0.96,0.98,1140829.242,1933051.044,41.97237914,-87.75752776,11,JEFFERSON PARK,45,16,"(41.97237914, -87.75752776)"
610031,Jean D Lafayette Elementary School,ES,2714 W Augusta Blvd,Chicago,IL,60622,(773) 534-4326,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44,Average,43,Weak,38,Weak,0.94,14.3,0.96,0.99,1158045.392,1906579.348,41.89940402,-87.69494543,24,WEST TOWN,1,13,"(41.89940402, -87.69494543)"
610271,Jensen Elementary Scholastic Academy,ES,3030 W Harrison St,Chicago,IL,60612,(773) 534-6840,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,35,Average,42,Strong,67,Weak,0.93,17.2,0.95,1.00,1156127.601,1897250.02,41.87384239,-87.70224149,27,EAST GARFIELD PARK,28,11,"(41.87384239, -87.70224149)"
610173,Jesse Sherwood Elementary School,ES,245 W 57th St,Chicago,IL,60621,(773) 535-0829,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,38,Average,47,Average,58,Weak,0.92,3.9,0.96,1.00,1175428.391,1867127.635,41.7907728,-87.6322812,68,ENGLEWOOD,20,7,"(41.7907728, -87.6322812)"
609942,Johann W von Goethe Elementary School,ES,2236 N Rockwell St,Chicago,IL,60647,(773) 534-4135,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,75,Strong,68,Average,52,Weak,0.96,5.6,0.97,0.99,1158528.612,1915119.213,41.9228282,-87.69293637,22,LOGAN SQUARE,1,14,"(41.9228282, -87.69293637)"
610216,John A Walsh Elementary School,ES,2015 S Peoria St,Chicago,IL,60608,(773) 534-7950,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,Yes,Strong,60,Strong,70,Very Strong,91,Weak,0.95,2.9,0.95,0.97,1170942.07,1890439.543,41.85484214,-87.64804964,31,LOWER WEST SIDE,25,12,"(41.85484214, -87.64804964)"
609789,John Barry Elementary School,ES,2828 N Kilbourn Ave,Chicago,IL,60641,(773) 534-3455,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,35,Strong,70,Very Strong,81,Weak,0.95,5.6,0.96,0.98,1145852.597,1918556.652,41.93251118,-87.73942514,20,HERMOSA,31,25,"(41.93251118, -87.73942514)"
609894,John B Drake Elementary School,ES,2722 S King Dr,Chicago,IL,60616,(773) 534-9129,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,59,Average,57,Average,46,Weak,0.94,43.3,0.96,1.00,1179225.388,1886481.089,41.84379445,-87.61776768,35,DOUGLAS,4,1,"(41.84379445, -87.61776768)"
610089,John B Murphy Elementary School,ES,3539 W Grace St,Chicago,IL,60618,(773) 534-5223,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Very Strong,80,Strong,75,Average,59,Weak,0.96,1.9,0.96,1.00,1151954.94,1924991.364,41.95005034,-87.71682949,16,IRVING PARK,35,17,"(41.95005034, -87.71682949)"
610243,John Calhoun North Elementary School,ES,2833 W Adams St,Chicago,IL,60612,(773) 534-6940,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Average,52,Average,44,Average,54,Weak,0.96,4.6,0.97,0.98,1157392.716,1898855.056,41.87822115,-87.69755292,27,EAST GARFIELD PARK,2,11,"(41.87822115, -87.69755292)"
609829,John C Burroughs Elementary School,ES,3542 S Washtenaw Ave,Chicago,IL,60632,(773) 535-7226,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,Yes,Average,50,Weak,39,Weak,38,Weak,0.96,0.2,0.96,1.00,1158904.877,1880879.379,41.8288631,-87.69249318,58,BRIGHTON PARK,12,9,"(41.8288631, -87.69249318)"
609866,John C Coonley Elementary School,ES,4046 N Leavitt St,Chicago,IL,60618,(773) 534-5140,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,87,Strong,65,Weak,39,Weak,0.96,1.4,0.97,1.00,1160924.137,1927061.47,41.95554905,-87.68380195,5,NORTH CENTER,47,19,"(41.95554905, -87.68380195)"
609893,John C Dore Elementary School,ES,6108 S Natoma Ave,Chicago,IL,60638,(773) 535-2080,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,74,Strong,69,Strong,79,Weak,0.96,10.8,0.97,0.96,1133084.3,1863232.77,41.78092716,-87.78764009,64,CLEARING,23,8,"(41.78092716, -87.78764009)"
609959,John Charles Haines Elementary School,ES,247 W 23rd Pl,Chicago,IL,60616,(773) 534-9200,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Weak,32,Weak,37,Weak,37,Weak,0.98,0.3,0.96,0.97,1174842.529,1888681.328,41.84993116,-87.63378596,34,ARMOUR SQUARE,25,9,"(41.84993116, -87.63378596)"
610176,John D Shoop Math-Science Technical Academy Elementary School,ES,11140 S Bishop St,Chicago,IL,60643,(773) 535-2715,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,32,Average,43,Average,51,Weak,0.93,40.8,0.96,0.87,1168507.416,1830689.468,41.69093337,-87.65870614,75,MORGAN PARK,34,22,"(41.69093337, -87.65870614)"
609898,John F Eberhart Elementary School,ES,3400 W 65th Pl,Chicago,IL,60629,(773) 535-9190,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42,Weak,33,Weak,34,Weak,0.95,13.1,0.96,1.00,1154822.365,1861019.383,41.7744471,-87.70800189,66,CHICAGO LAWN,15,8,"(41.7744471, -87.70800189)"
609919,John Fiske Elementary School,ES,6145 S Ingleside Ave,Chicago,IL,60637,(773) 535-0990,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,13,Weak,37,Average,55,Weak,0.93,37.1,0.92,0.91,1183547.778,1864329.648,41.78290934,-87.60259685,42,WOODLAWN,20,3,"(41.78290934, -87.60259685)"
609718,John F Kennedy High School,HS,6325 W 56th St,Chicago,IL,60638,(773) 535-2325,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,53,Weak,32,Weak,27,Weak,0.83,22,0.95,0.99,1135044.301,1866707.447,41.79042796,-87.78037224,56,GARFIELD RIDGE,23,8,"(41.79042796, -87.78037224)"
610263,John Foster Dulles Elementary School,ES,6311 S Calumet Ave,Chicago,IL,60637,(773) 535-0690,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,42,Average,53,Average,42,Weak,0.94,28.2,0.97,1.00,1179581.237,1863162.082,41.779797,-87.61717494,69,GREATER GRAND CROSSING,20,3,"(41.779797, -87.61717494)"
610228,John Greenleaf Whittier Elementary School,ES,1900 W 23rd St,Chicago,IL,60608,(773) 535-4590,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Strong,65,Average,45,Weak,24,Weak,0.95,3.8,0.97,1.00,1164042.174,1888805.999,41.85050786,-87.67342126,31,LOWER WEST SIDE,25,10,"(41.85050786, -87.67342126)"
609694,John Hancock College Preparatory High School,HS,4034 W 56th St,Chicago,IL,60629,(773) 535-2410,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,51,Average,44,Average,41,Weak,0.78,7.5,0.96,1.00,1150280.45,1867197.827,41.79149114,-87.72449161,62,WEST ELSDON,13,8,"(41.79149114, -87.72449161)"
609971,John Harvard Elementary School of Excellence,ES,7525 S Harvard,Chicago,IL,60620,(773) 535-3045,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,51,Strong,61,Strong,61,Weak,0.93,8.7,0.96,0.98,1175413.427,1854942.117,41.75733472,-87.63270008,69,GREATER GRAND CROSSING,17,6,"(41.75733472, -87.63270008)"
609975,John Hay Elementary Community Academy,ES,1018 N Laramie Ave,Chicago,IL,60651,(773) 534-6000,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,44,Average,49,Strong,61,Weak,0.93,30.8,0.97,1.00,1141465.048,1906381.947,41.89918473,-87.75585034,25,AUSTIN,37,15,"(41.89918473, -87.75585034)"
609964,John H Hamline Elementary School,ES,4747 S Bishop St,Chicago,IL,60609,(773) 535-4565,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,33,Weak,29,Average,43,Weak,0.94,7.5,0.96,1.00,1167511.897,1873073.883,41.80726347,-87.66113856,61,NEW CITY,20,9,"(41.80726347, -87.66113856)"
610026,John H Kinzie Elementary School,ES,5625 S Mobile Ave,Chicago,IL,60638,(773) 535-2425,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,64,Average,49,Average,54,Weak,0.95,14.9,0.95,0.99,1135391.774,1866445.86,41.78970398,-87.7791043,56,GARFIELD RIDGE,23,8,"(41.78970398, -87.7791043)"
610207,John H Vanderpoel Elementary Magnet School,ES,9510 S Prospect Ave,Chicago,IL,60643,(773) 535-2690,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 2,No,Strong,74,Weak,24,Weak,31,Weak,0.97,0.3,0.96,1.00,1166544.213,1841551.135,41.72078152,-87.66558526,72,BEVERLY,19,22,"(41.72078152, -87.66558526)"
609782,John J Audubon Elementary School,ES,3500 N Hoyne Ave,Chicago,IL,60618,(773) 534-5470,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,95,Strong,75,Strong,60,Weak,0.96,4.5,0.97,0.99,1161693.811,1923258.727,41.94509808,-87.68107885,5,NORTH CENTER,47,19,"(41.94509808, -87.68107885)"
610054,John L Marsh Elementary School,ES,9822 S Exchange Ave,Chicago,IL,60617,(773) 535-6430,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Strong,72,Average,53,Weak,39,Weak,0.96,5.4,0.96,0.99,1197424.97,1840279.493,41.71657908,-87.55251993,51,SOUTH DEERING,10,4,"(41.71657908, -87.55251993)"
609723,John Marshall Metropolitan High School,HS,3250 W Adams St,Chicago,IL,60624,(773) 534-6455,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,51,Average,45,Average,46,Weak,0.74,42.9,0.96,1.00,1154542.583,1898925.511,41.87847194,-87.70801612,27,EAST GARFIELD PARK,28,11,"(41.87847194, -87.70801612)"
609954,John Milton Gregory Elementary School,ES,3715 W Polk St,Chicago,IL,60624,(773) 534-6820,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,44,Weak,39,Average,43,Weak,0.95,3.2,0.95,1.00,1151660.565,1896077.812,41.87071468,-87.71867323,27,EAST GARFIELD PARK,24,11,"(41.87071468, -87.71867323)"
610180,John M Smyth Elementary School,ES,1059 W 13th St,Chicago,IL,60608,(773) 534-7180,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,37,Average,54,Strong,64,Weak,0.92,20.1,0.93,1.00,1169435.063,1894247.175,41.86532347,-87.65347031,28,NEAR WEST SIDE,2,12,"(41.86532347, -87.65347031)"
610199,Johnnie Colemon Elementary Academy,ES,1441 W 119th St,Chicago,IL,60643,(773) 535-3975,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,60,Average,56,Strong,63,Weak,0.96,23.4,0.95,1.00,1168705.904,1825787.71,41.67747786,-87.65812011,53,WEST PULLMAN,34,5,"(41.67747786, -87.65812011)"
610111,John Palmer Elementary School,ES,5051 N Kenneth Ave,Chicago,IL,60630,(773) 534-3704,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,75,Strong,61,Strong,68,Weak,0.96,12.8,0.95,0.99,1145817.577,1933407.476,41.97326374,-87.73917547,14,ALBANY PARK,39,17,"(41.97326374, -87.73917547)"
609775,John P Altgeld Elementary School,ES,1340 W 71st St,Chicago,IL,60636,(773) 535-3250,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,48,Strong,64,Average,58,Weak,0.92,32.9,0.96,1.00,1168430.269,1857717.233,41.76510322,-87.6582125,67,WEST ENGLEWOOD,17,7,"(41.76510322, -87.6582125)"
610184,John Spry Elementary Community School,ES,2400 S Marshall Blvd,Chicago,IL,60623,(773) 534-1700,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,66,Strong,70,Strong,67,Weak,0.96,5.9,0.97,0.99,1157044.911,1887895.675,41.84815451,-87.69912725,30,SOUTH LAWNDALE,12,10,"(41.84815451, -87.69912725)"
